abstract,web_url,snippet,lead_paragraph,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,print_section
biog; por,https://www.nytimes.com/1961/05/20/archives/rising-power-in-korea-chung-hi-pak.html,biog; por,,4,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'PARK, CHUNG HEE', 'rank': 3, 'major': 'N'}]",1961-05-20T05:00:00+0000,article,None,Archives,Archives,nyt://article/1e380693-3965-59cb-81df-3a146d742af6,0,nyt://article/1e380693-3965-59cb-81df-3a146d742af6,Rising Power in Korea; Chung Hi Pak,,,Rising Power in Korea; Chung Hi Pak,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
Ex-Min Choi In Kyu and 4 other top officials in Rhee regime plead guilty to rigging Mar '60 Pres election,https://www.nytimes.com/1961/02/21/archives/aides-of-rhee-admit-korean-vote-fraud.html,Ex-Min Choi In Kyu and 4 other top officials in Rhee regime plead guilty to rigging Mar '60 Pres election,,6,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1961-02-21T05:00:00+0000,article,None,Archives,Archives,nyt://article/75ea4387-11ca-58bc-9191-140c0b5437bc,0,nyt://article/75ea4387-11ca-58bc-9191-140c0b5437bc,AIDES OF RHEE ADMIT KOREAN VOTE FRAUD,,,AIDES OF RHEE ADMIT KOREAN VOTE FRAUD,,,,,[],,
"10-ft-high anti-infiltration fence, begun in '67, is complete in 18 1/2 mi sector guarded by US soldiers, nears completion in sector guarded by S Koreans; US officials rept it has been successful in blocking infiltration; fence illus",https://www.nytimes.com/1968/02/08/archives/antiinfiltration-fence-in-korea-called-a-success.html,"10-ft-high anti-infiltration fence, begun in '67, is complete in 18 1/2 mi sector guarded by US soldiers, nears completion in sector guarded by S Koreans; US officials rept it has been successful in blocking infiltration; fence illus",,15,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1968-02-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/a951d975-e50d-5e16-9f8e-1a49e30f4ef5,0,nyt://article/a951d975-e50d-5e16-9f8e-1a49e30f4ef5,Anti-Infiltration Fence in Korea Called a Success,,,Anti-Infiltration Fence in Korea Called a Success,,,,By J. Anthony Lukas,"[{'firstname': 'J.', 'middlename': 'Anthony', 'lastname': 'Lukas', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Natl Assembly formally opens; Opposition members boycott session, stage demonstration demanding new elections; Park deplores boycott; demonstration illus",https://www.nytimes.com/1967/07/11/archives/opposition-boycotts-south-korean-assembly-opening.html,"Natl Assembly formally opens; Opposition members boycott session, stage demonstration demanding new elections; Park deplores boycott; demonstration illus",,10,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1967-07-11T05:00:00+0000,article,None,Archives,Archives,nyt://article/164bf6a3-3cea-58e4-93b3-72c58269ad1c,0,nyt://article/164bf6a3-3cea-58e4-93b3-72c58269ad1c,Opposition Boycotts South Korean Assembly Opening,,,Opposition Boycotts South Korean Assembly Opening,,,,,[],,
"demonstrations against alleged rigging, Seoul and 5 other cities; 150 students held, Seoul; 54 New Dem party members, elected to Assembly, to boycott it; 46 held for election frauds, Seoul, bringing total held in nation to 94",https://www.nytimes.com/1967/06/13/archives/south-koreans-hold-a-new-vote-protest.html,"demonstrations against alleged rigging, Seoul and 5 other cities; 150 students held, Seoul; 54 New Dem party members, elected to Assembly, to boycott it; 46 held for election frauds, Seoul, bringing total held in nation to 94",,9,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}]",1967-06-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/1dcf1e98-be46-5772-985c-9491626dfdd2,0,nyt://article/1dcf1e98-be46-5772-985c-9491626dfdd2,SOUTH KOREANS HOLD A NEW VOTE PROTEST,,,SOUTH KOREANS HOLD A NEW VOTE PROTEST,,,,,[],,
SK Embassy in US indicates Chung Hee Park is preferred form of name previously given in Korean form as Pak Chung Hi,https://www.nytimes.com/1961/11/07/archives/exkorean-chief-held-cool-to-coup.html,SK Embassy in US indicates Chung Hee Park is preferred form of name previously given in Korean form as Pak Chung Hi,,4,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'CHANG DO YOUNG', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'PAK CHUNG HI', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'PARK, CHUNG HEE', 'rank': 7, 'major': 'N'}]",1961-11-07T05:00:00+0000,article,None,Archives,Archives,nyt://article/4c71b2ef-0a6a-5232-93d8-b1355526f676,0,nyt://article/4c71b2ef-0a6a-5232-93d8-b1355526f676,Ex-Korean Chief Held Cool to Coup,,,Ex-Korean Chief Held Cool to Coup,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
,https://www.nytimes.com/1963/04/16/archives/korean-envoy-is-recalled-for-role-in-alleged-plot.html,,,5,The New York Times,[],[],1963-04-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/bf63bfd9-d8b5-5efe-9dc4-cecf03402919,0,nyt://article/bf63bfd9-d8b5-5efe-9dc4-cecf03402919,Korean Envoy is Recalled For Role in Alleged Plot,1,,Korean Envoy is Recalled For Role in Alleged Plot,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
biog; por,https://www.nytimes.com/1961/06/08/archives/us-chief-in-korea-carter-bowie-magruder.html,biog; por,,4,The New York Times,[],"[{'name': 'persons', 'value': 'MAGRUDER, CARTER B.', 'rank': 1, 'major': 'N'}]",1961-06-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/a666adea-04dd-53e6-b696-4819e5e0aa52,0,nyt://article/a666adea-04dd-53e6-b696-4819e5e0aa52,U.S. Chief in Korea; Carter Bowie Magruder,,,U.S. Chief in Korea; Carter Bowie Magruder,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
SK withdraws from games after IAAF withdraws recognition; Japanese participation in doubt,https://www.nytimes.com/1962/08/26/archives/asian-games-lose-south-korea-japan.html,SK withdraws from games after IAAF withdraws recognition; Japanese participation in doubt,,166,The New York Times,[],"[{'name': 'subject', 'value': 'Asian Games', 'rank': 1, 'major': 'N'}]",1962-08-26T05:00:00+0000,article,None,Archives,Archives,nyt://article/60e8729c-c13d-529f-bbc2-a19f57bf27eb,0,nyt://article/60e8729c-c13d-529f-bbc2-a19f57bf27eb,"ASIAN GAMES LOSE SOUTH KOREA, JAPAN",,,"ASIAN GAMES LOSE SOUTH KOREA, JAPAN",,,,,[],,Sports
,https://www.nytimes.com/1963/06/25/archives/landslide-buries-100-on-island-off-korea.html,,,3,The New York Times,[],[],1963-06-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/2f18c49d-e7da-50c3-8328-e05bb1808f62,0,nyt://article/2f18c49d-e7da-50c3-8328-e05bb1808f62,Landslide Buries 100 On Island Off Korea,1,,Landslide Buries 100 On Island Off Korea,,,,,[],,
US will finance supply of Korean C rations to S Korean troops in S Vietnam; Korean troops dislike Amer rations,https://www.nytimes.com/1967/10/08/archives/seouls-troops-in-war-will-get-korean-food.html,US will finance supply of Korean C rations to S Korean troops in S Vietnam; Korean troops dislike Amer rations,,21,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MILITARY BUILD-UP, AID, LONG-RANGE PLANNING', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'FOOD AND GROCERY TRADE', 'rank': 5, 'major': 'N'}]",1967-10-08T05:00:00+0000,article,None,Archives,Archives,nyt://article/cf8888a0-a037-5f91-ab16-13f6e166aa26,0,nyt://article/cf8888a0-a037-5f91-ab16-13f6e166aa26,Seoul's' Troops in War Will Get Korean Food,,,Seoul's' Troops in War Will Get Korean Food,,,,,[],,
,https://www.nytimes.com/1963/02/15/archives/new-korean-crisis-brews-over-voting.html,,,2,The New York Times,[],[],1963-02-15T05:00:00+0000,article,None,Archives,Archives,nyt://article/cb3485cb-afc9-5587-af15-83d7b012e626,0,nyt://article/cb3485cb-afc9-5587-af15-83d7b012e626,NEW KOREAN CRISIS BREWS OVER VOTING,1,,NEW KOREAN CRISIS BREWS OVER VOTING,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Rusk, Goldberg and Hodges arrive, US",https://www.nytimes.com/1961/11/06/archives/rusk-back-praises-koreans.html,"Rusk, Goldberg and Hodges arrive, US",,27,The New York Times,[],"[{'name': 'glocations', 'value': 'Japan', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'ECONOMY AND FINANCES', 'rank': 2, 'major': 'N'}]",1961-11-06T05:00:00+0000,article,None,Archives,Archives,nyt://article/99b0430e-d1a0-5ebb-8cec-6f7bb1e1e4ff,0,nyt://article/99b0430e-d1a0-5ebb-8cec-6f7bb1e1e4ff,"Rusk, Back, Praises Koreans",,,"Rusk, Back, Praises Koreans",,,,,[],,
US officer repts 10 ft barrier of chainlinked fences has halted N Korean infiltration through US sector of demilitarized zone,https://www.nytimes.com/1967/12/24/archives/infiltration-fence-called-effective-in-korean-zone.html,US officer repts 10 ft barrier of chainlinked fences has halted N Korean infiltration through US sector of demilitarized zone,,18,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}]",1967-12-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/c3ed0244-b663-5846-b43c-0c8fc3ac6263,0,nyt://article/c3ed0244-b663-5846-b43c-0c8fc3ac6263,Infiltration Fence Called Effective In Korean Zone,,,Infiltration Fence Called Effective In Korean Zone,,,,,[],,
Seoul marks 17th anniv of Korea's liberation from Japan,https://www.nytimes.com/1962/08/16/archives/seouls-chief-calls-north-koreans-to-revolt.html,Seoul marks 17th anniv of Korea's liberation from Japan,,9,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA, SOUTH', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'NEWS AND NEWSPAPERS', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'UNIFICATION', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'World War II (1939-45)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'ANNIVERSARIES', 'rank': 8, 'major': 'N'}]",1962-08-16T05:00:00+0000,article,None,Archives,Archives,nyt://article/27042e24-1f60-5621-a46f-51c287668a30,0,nyt://article/27042e24-1f60-5621-a46f-51c287668a30,Seoul's Chief Calls North Koreans to Revolt,,,Seoul's Chief Calls North Koreans to Revolt,,,,,[],,
welcomed by Mayor Wagner; illus,https://www.nytimes.com/1962/12/04/archives/choir-of-korean-orphans-serenades-city-hall.html,welcomed by Mayor Wagner; illus,,9,The New York Times,[],"[{'name': 'subject', 'value': 'Music', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'CHORAL', 'rank': 2, 'major': 'N'}]",1962-12-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/8e41771b-4ee3-5476-bccb-883d63e2fca0,0,nyt://article/8e41771b-4ee3-5476-bccb-883d63e2fca0,Choir of Korean Orphans Serenades City Hall,,,Choir of Korean Orphans Serenades City Hall,,,,The New York Times,[],The New York Times,
,https://www.nytimes.com/1963/06/04/archives/9-die-61-hurt-in-korean-blasts.html,,,3,The New York Times,[],[],1963-06-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/5cbf5b37-a6c8-59f0-bf7a-d7dd246b19fc,0,nyt://article/5cbf5b37-a6c8-59f0-bf7a-d7dd246b19fc,"9 Die, 61 Hurt in Korean Blasts",1,,"9 Die, 61 Hurt in Korean Blasts",,,,,[],,
text of US State Dept statement on seizure and transcript of Pyongyang radio broadcast on it,https://www.nytimes.com/1968/01/24/archives/us-and-north-korean-statements-on-ship-capture.html,text of US State Dept statement on seizure and transcript of Pyongyang radio broadcast on it,,15,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PUEBLO INCIDENT', 'rank': 2, 'major': 'N'}]",1968-01-24T05:00:00+0000,article,None,Archives,Archives,nyt://article/7e7fcb7c-6a1d-5bc2-8518-2f02721f3ad7,0,nyt://article/7e7fcb7c-6a1d-5bc2-8518-2f02721f3ad7,U.S. and North Korean Statements on Ship Capture,,,U.S. and North Korean Statements on Ship Capture,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
"Pres Choi Yong Kim, attacking 'revisionism,' aligns NK Govt and party with Chinese, s, Peking",https://www.nytimes.com/1963/06/09/archives/north-korea-backs-peking-in-red-rift.html,"Pres Choi Yong Kim, attacking 'revisionism,' aligns NK Govt and party with Chinese, s, Peking",,11,The New York Times,[],"[{'name': 'subject', 'value': 'COMMUNISM', 'rank': 1, 'major': 'N'}]",1963-06-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/681ba2b0-ed7a-5e6a-b9f7-797b006fe0f7,0,nyt://article/681ba2b0-ed7a-5e6a-b9f7-797b006fe0f7,NORTH KOREA BACKS PEKING IN RED RIFT,,,NORTH KOREA BACKS PEKING IN RED RIFT,,,,,[],,
"ceremonies, Seoul, hon departing SK forces",https://www.nytimes.com/1965/10/13/archives/korean-troops-for-vietnam-given-ceremony-in-seoul.html,"ceremonies, Seoul, hon departing SK forces",,2,The New York Times,[],"[{'name': 'glocations', 'value': 'Vietnam', 'rank': 1, 'major': 'N'}]",1965-10-13T05:00:00+0000,article,None,Archives,Archives,nyt://article/a9403605-2e0f-5d40-b2bc-040c16bd22e5,0,nyt://article/a9403605-2e0f-5d40-b2bc-040c16bd22e5,Korean Troops for Vietnam Given Ceremony in Seoul,,,Korean Troops for Vietnam Given Ceremony in Seoul,,,,Special to The New York Times,"[{'firstname': None, 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,
USSR and 17 other nations ask UN Assembly to eliminate annual debate on unification; claim it serves no useful purpose,https://www.nytimes.com/1969/11/09/archives/un-is-asked-to-eliminate-talks-on-korean-unification.html,USSR and 17 other nations ask UN Assembly to eliminate annual debate on unification; claim it serves no useful purpose,,6,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNIFICATION', 'rank': 2, 'major': 'N'}]",1969-11-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/2de99557-f1b9-5796-9e1c-d97e9be6d606,0,nyt://article/2de99557-f1b9-5796-9e1c-d97e9be6d606,U.N. Is Asked to Eliminate Talks on Korean Unification,,,U.N. Is Asked to Eliminate Talks on Korean Unification,,,,,[],,
N Korea makes pub what it describes as contents of lrs from 3 crewmen to US Cong members; quotes 1 crewman as saying N Korea has recovered secret and top secret documents from Pueblo,https://www.nytimes.com/1968/03/25/archives/north-koreans-say-crew-wrote-again.html,N Korea makes pub what it describes as contents of lrs from 3 crewmen to US Cong members; quotes 1 crewman as saying N Korea has recovered secret and top secret documents from Pueblo,,11,The New York Times,[],"[{'name': 'subject', 'value': 'Korean War', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'PUEBLO INCIDENT', 'rank': 2, 'major': 'N'}]",1968-03-25T05:00:00+0000,article,None,Archives,Archives,nyt://article/a3f42684-8ccb-5190-8cdb-4313e0c88c44,0,nyt://article/a3f42684-8ccb-5190-8cdb-4313e0c88c44,NORTH KOREANS SAY CREW WROTE AGAIN,,,NORTH KOREANS SAY CREW WROTE AGAIN,,,,,[],,
,https://www.nytimes.com/1963/06/09/archives/north-koreans-indicate-they-punished-us-fliers.html,,,10,The New York Times,[],[],1963-06-09T05:00:00+0000,article,None,Archives,Archives,nyt://article/bd31bf58-e887-5478-9973-f8450608f70b,0,nyt://article/bd31bf58-e887-5478-9973-f8450608f70b,North Koreans Indicate They Punished U.S. Fliers,1,,North Koreans Indicate They Punished U.S. Fliers,,,,,[],,
visit viewed as significant shift in Peking's policy toward Pyongyang; cooling of relations in '65 revd,https://www.nytimes.com/1970/04/05/archives/chou-begins-visit-to-north-korea-trip-is-viewed-as-a-move-to.html,visit viewed as significant shift in Peking's policy toward Pyongyang; cooling of relations in '65 revd,"TOKYO, Sunday, April 5 (AP) — Premier Chou En‐lai of Communist China arrived today in Pyongyang, capital of North Korea, for a friendship visit, the Pyongyang radio reported.",11,The New York Times,[],"[{'name': 'glocations', 'value': 'CHINA, COMMUNIST', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'KOREA', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'NORTH', 'rank': 3, 'major': 'N'}]",1970-04-05T05:00:00+0000,article,None,Archives,Archives,nyt://article/ee9124ed-6adc-5fa1-9be3-3465b6ff0bff,413,nyt://article/ee9124ed-6adc-5fa1-9be3-3465b6ff0bff,CHOU BEGINS VISIT TO NORTH KOREA,,,CHOU BEGINS VISIT TO NORTH KOREA,,,,,[],,
Park reshuffles Cabinet; Min Pak Chung Hun apptd Deputy Premier and Econ Min to replace Min Yung Chang Ki who resigns econ post,https://www.nytimes.com/1967/10/04/archives/president-pak-reshuffles-the-south-korean-cabinet.html,Park reshuffles Cabinet; Min Pak Chung Hun apptd Deputy Premier and Econ Min to replace Min Yung Chang Ki who resigns econ post,,15,The New York Times,[],"[{'name': 'glocations', 'value': 'KOREA', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'SOUTH', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'PAK CHUNG HUN', 'rank': 3, 'major': 'N'}]",1967-10-04T05:00:00+0000,article,None,Archives,Archives,nyt://article/566a89de-7d73-57dc-ae14-a51f436c376d,0,nyt://article/566a89de-7d73-57dc-ae14-a51f436c376d,President Pak Reshuffles The South Korean Cabinet,,,President Pak Reshuffles The South Korean Cabinet,,,,,[],,
